datetime,temperatureF,humidity,visibilityMPH,windSpeedMPH,precipitationIn,conditions
2013-07-11 21:51:00,72.0,34,10.0,6.9,N/A,Clear
2013-07-11 22:51:00,70.0,44,10.0,5.8,N/A,Clear
2013-07-11 23:51:00,69.1,49,10.0,6.9,N/A,Clear
2013-07-12 00:51:00,68.0,55,10.0,Calm,N/A,Clear
2013-07-12 01:51:00,66.9,59,10.0,3.5,N/A,Clear
2013-07-12 02:51:00,64.0,67,10.0,3.5,N/A,Clear
2013-07-12 03:51:00,62.1,75,10.0,4.6,N/A,Clear
2013-07-12 04:51:00,61.0,78,10.0,3.5,N/A,Clear
2013-07-12 05:51:00,60.1,78,10.0,Calm,N/A,Partly Cloudy
2013-07-12 06:51:00,64.9,70,10.0,Calm,N/A,Partly Cloudy
2013-07-12 07:51:00,69.1,61,10.0,4.6,N/A,Partly Cloudy
2013-07-12 08:51:00,73.9,46,10.0,Calm,N/A,Partly Cloudy
2013-07-12 09:51:00,75.9,45,10.0,Calm,N/A,Partly Cloudy
2013-07-12 10:51:00,79.0,38,10.0,3.5,N/A,Partly Cloudy
2013-07-12 11:51:00,80.1,35,10.0,Calm,N/A,Partly Cloudy
2013-07-12 12:51:00,82.0,34,10.0,6.9,N/A,Partly Cloudy
2013-07-12 13:51:00,81.0,35,10.0,6.9,N/A,Partly Cloudy
2013-07-12 14:51:00,81.0,35,10.0,11.5,N/A,Partly Cloudy
2013-07-12 15:51:00,80.1,38,10.0,10.4,N/A,Partly Cloudy
2013-07-12 16:51:00,80.1,36,10.0,10.4,N/A,Partly Cloudy
2013-07-12 17:51:00,79.0,39,10.0,11.5,N/A,Clear
2013-07-12 18:51:00,77.0,40,10.0,9.2,N/A,Partly Cloudy
2013-07-12 19:51:00,75.9,43,10.0,6.9,N/A,Partly Cloudy
2013-07-12 20:51:00,73.9,50,10.0,6.9,N/A,Partly Cloudy
2013-07-12 21:51:00,73.0,57,10.0,8.1,N/A,Partly Cloudy
2013-07-12 22:51:00,72.0,64,10.0,6.9,N/A,Clear
2013-07-12 23:51:00,71.1,70,10.0,5.8,N/A,Clear
2013-07-13 00:51:00,70.0,73,10.0,4.6,N/A,Clear
2013-07-13 01:51:00,69.1,75,10.0,3.5,N/A,Clear
2013-07-13 02:51:00,69.1,75,10.0,Calm,N/A,Clear
2013-07-13 03:51:00,69.1,68,10.0,4.6,N/A,Clear
2013-07-13 04:51:00,68.0,65,10.0,3.5,N/A,Clear
2013-07-13 05:51:00,66.9,68,10.0,5.8,N/A,Partly Cloudy
2013-07-13 06:51:00,70.0,63,10.0,Calm,N/A,Partly Cloudy
2013-07-13 07:51:00,73.0,57,10.0,4.6,N/A,Partly Cloudy
2013-07-13 08:51:00,75.9,50,10.0,8.1,N/A,Scattered Clouds
2013-07-13 09:51:00,78.1,46,10.0,8.1,N/A,Scattered Clouds
2013-07-13 10:51:00,79.0,42,10.0,Calm,N/A,Partly Cloudy
2013-07-13 11:51:00,82.0,39,10.0,10.4,N/A,Scattered Clouds
2013-07-13 12:51:00,82.0,39,10.0,5.8,N/A,Scattered Clouds
2013-07-13 13:51:00,81.0,45,10.0,12.7,N/A,Scattered Clouds
2013-07-13 14:51:00,81.0,45,10.0,11.5,N/A,Partly Cloudy
2013-07-13 15:51:00,82.0,45,10.0,10.4,N/A,Partly Cloudy
2013-07-13 16:51:00,82.0,45,10.0,12.7,N/A,Partly Cloudy
2013-07-13 17:51:00,81.0,47,10.0,9.2,N/A,Partly Cloudy
2013-07-13 18:51:00,80.1,47,10.0,10.4,N/A,Partly Cloudy
2013-07-13 19:51:00,79.0,48,10.0,9.2,N/A,Partly Cloudy
2013-07-13 20:51:00,75.9,56,10.0,11.5,N/A,Partly Cloudy
2013-07-13 21:51:00,75.0,60,10.0,9.2,N/A,Clear
2013-07-13 22:51:00,73.9,64,10.0,8.1,N/A,Clear
2013-07-13 23:51:00,73.9,68,10.0,5.8,N/A,Clear
2013-07-14 00:51:00,73.9,73,10.0,5.8,N/A,Partly Cloudy
2013-07-14 01:51:00,75.0,71,10.0,8.1,N/A,Partly Cloudy
2013-07-14 02:51:00,75.0,71,10.0,10.4,N/A,Clear
2013-07-14 03:51:00,73.9,73,10.0,9.2,N/A,Clear
2013-07-14 04:51:00,73.0,76,10.0,8.1,N/A,Clear
2013-07-14 05:51:00,73.0,76,10.0,8.1,N/A,Clear
2013-07-14 06:51:00,73.0,76,10.0,12.7,N/A,Clear
2013-07-14 07:51:00,75.0,73,10.0,10.4,N/A,Clear
2013-07-14 08:51:00,77.0,69,10.0,9.2,N/A,Clear
2013-07-14 09:51:00,79.0,64,10.0,8.1,N/A,Partly Cloudy
2013-07-14 10:51:00,82.0,56,10.0,Calm,N/A,Partly Cloudy
2013-07-14 11:51:00,84.9,55,10.0,5.8,N/A,Scattered Clouds
2013-07-14 12:51:00,86.0,49,10.0,10.4,N/A,Scattered Clouds
2013-07-14 13:51:00,86.0,51,10.0,11.5,N/A,Scattered Clouds
2013-07-14 14:51:00,86.0,51,10.0,13.8,N/A,Partly Cloudy
2013-07-14 15:51:00,87.1,49,10.0,11.5,N/A,Partly Cloudy
2013-07-14 16:51:00,86.0,51,10.0,9.2,N/A,Partly Cloudy
2013-07-14 17:51:00,86.0,49,10.0,9.2,N/A,Partly Cloudy
2013-07-14 18:51:00,84.0,55,10.0,10.4,N/A,Clear
2013-07-14 19:51:00,82.0,58,10.0,8.1,N/A,Clear
2013-07-14 20:51:00,80.1,62,10.0,6.9,N/A,Clear
2013-07-14 21:51:00,79.0,64,10.0,6.9,N/A,Clear
2013-07-14 22:51:00,78.1,66,10.0,5.8,N/A,Clear
2013-07-14 23:51:00,77.0,69,10.0,5.8,N/A,Clear
2013-07-15 00:51:00,75.9,74,10.0,4.6,N/A,Clear
2013-07-15 01:51:00,77.0,74,10.0,4.6,N/A,Clear
2013-07-15 02:51:00,75.9,79,10.0,3.5,N/A,Clear
2013-07-15 03:51:00,75.9,79,10.0,3.5,N/A,Clear
2013-07-15 04:51:00,75.0,84,8.0,4.6,N/A,Partly Cloudy
2013-07-15 05:51:00,75.9,82,7.0,3.5,N/A,Partly Cloudy
2013-07-15 06:51:00,78.1,79,10.0,Calm,N/A,Partly Cloudy
2013-07-15 07:51:00,81.0,72,10.0,3.5,N/A,Partly Cloudy
2013-07-15 08:51:00,84.0,65,10.0,3.5,N/A,Partly Cloudy
2013-07-15 09:51:00,88.0,55,10.0,5.8,N/A,Scattered Clouds
2013-07-15 10:51:00,88.0,53,10.0,Calm,N/A,Mostly Cloudy
2013-07-15 11:51:00,89.1,55,10.0,11.5,N/A,Mostly Cloudy
2013-07-15 12:51:00,84.9,67,10.0,16.1,0.00,Light Rain
2013-07-15 13:51:00,82.0,76,10.0,8.1,0.00,Light Rain
2013-07-15 14:51:00,86.0,65,10.0,9.2,0.00,Mostly Cloudy
2013-07-15 15:51:00,87.1,59,10.0,9.2,0.01,Mostly Cloudy
2013-07-15 16:51:00,87.1,59,10.0,10.4,N/A,Mostly Cloudy
2013-07-15 17:51:00,86.0,59,10.0,9.2,0.01,Mostly Cloudy
2013-07-15 18:51:00,84.0,63,10.0,10.4,N/A,Mostly Cloudy
2013-07-15 19:51:00,84.0,65,10.0,9.2,N/A,Mostly Cloudy
2013-07-15 20:51:00,82.0,69,10.0,6.9,N/A,Mostly Cloudy
2013-07-15 21:51:00,82.0,71,10.0,8.1,N/A,Mostly Cloudy
2013-07-15 22:51:00,81.0,74,10.0,Calm,N/A,Scattered Clouds
2013-07-15 23:51:00,82.0,71,10.0,4.6,N/A,Partly Cloudy
2013-07-16 00:51:00,81.0,74,10.0,4.6,N/A,Partly Cloudy
2013-07-16 01:51:00,79.0,77,10.0,3.5,N/A,Partly Cloudy
2013-07-16 02:51:00,79.0,77,10.0,3.5,N/A,Partly Cloudy
2013-07-16 03:51:00,78.1,79,10.0,3.5,N/A,Scattered Clouds
2013-07-16 04:51:00,78.1,79,10.0,4.6,N/A,Scattered Clouds
2013-07-16 05:51:00,77.0,82,10.0,4.6,0.01,Scattered Clouds
2013-07-16 06:51:00,78.1,79,10.0,5.8,N/A,Scattered Clouds
2013-07-16 07:51:00,81.0,72,10.0,6.9,N/A,Partly Cloudy
2013-07-16 08:51:00,82.9,67,10.0,6.9,N/A,Partly Cloudy
2013-07-16 09:51:00,84.9,65,10.0,6.9,N/A,Scattered Clouds
2013-07-16 10:51:00,87.1,59,10.0,8.1,N/A,Mostly Cloudy
2013-07-16 11:51:00,89.1,52,10.0,8.1,N/A,Scattered Clouds
2013-07-16 12:51:00,89.1,53,10.0,6.9,N/A,Mostly Cloudy
2013-07-16 13:51:00,91.0,50,10.0,12.7,N/A,Scattered Clouds
2013-07-16 14:51:00,91.9,47,10.0,11.5,N/A,Mostly Cloudy
2013-07-16 15:51:00,91.9,48,10.0,12.7,N/A,Scattered Clouds
2013-07-16 16:51:00,91.9,48,10.0,12.7,N/A,Scattered Clouds
2013-07-16 17:51:00,91.0,50,10.0,6.9,N/A,Scattered Clouds
2013-07-16 18:51:00,90.0,52,10.0,8.1,N/A,Scattered Clouds
2013-07-16 19:51:00,89.1,53,10.0,9.2,N/A,Partly Cloudy
2013-07-16 20:51:00,87.1,55,10.0,8.1,N/A,Partly Cloudy
2013-07-16 21:51:00,86.0,59,10.0,6.9,N/A,Clear
2013-07-16 22:51:00,84.9,61,10.0,5.8,N/A,Clear
2013-07-16 23:51:00,82.9,65,10.0,5.8,N/A,Clear
2013-07-17 00:51:00,81.0,67,10.0,6.9,N/A,Clear
2013-07-17 01:51:00,80.1,71,10.0,6.9,N/A,Clear
2013-07-17 02:51:00,79.0,74,10.0,5.8,N/A,Clear
2013-07-17 03:51:00,79.0,74,10.0,5.8,N/A,Clear
2013-07-17 04:51:00,78.1,76,10.0,5.8,N/A,Clear
2013-07-17 05:51:00,78.1,76,10.0,4.6,N/A,Partly Cloudy
2013-07-17 06:51:00,79.0,74,10.0,6.9,N/A,Partly Cloudy
2013-07-17 07:51:00,82.0,69,10.0,4.6,N/A,Partly Cloudy
2013-07-17 08:51:00,86.0,59,10.0,6.9,N/A,Scattered Clouds
2013-07-17 09:51:00,87.1,57,10.0,4.6,N/A,Scattered Clouds
2013-07-17 10:51:00,90.0,52,10.0,6.9,N/A,Scattered Clouds
2013-07-17 11:51:00,90.0,48,10.0,4.6,N/A,Scattered Clouds
2013-07-17 12:51:00,91.9,47,10.0,6.9,N/A,Scattered Clouds
2013-07-17 13:51:00,93.9,41,10.0,9.2,N/A,Scattered Clouds
2013-07-17 14:51:00,91.9,44,10.0,8.1,N/A,Mostly Cloudy
2013-07-17 15:51:00,93.0,44,10.0,11.5,N/A,Mostly Cloudy
2013-07-17 16:51:00,93.0,44,10.0,11.5,N/A,Mostly Cloudy
2013-07-17 17:51:00,93.0,45,10.0,11.5,N/A,Mostly Cloudy
2013-07-17 18:51:00,91.0,48,10.0,15.0,N/A,Scattered Clouds
2013-07-17 19:51:00,90.0,50,10.0,6.9,N/A,Scattered Clouds
2013-07-17 20:51:00,89.1,53,10.0,8.1,N/A,Scattered Clouds
2013-07-17 21:51:00,86.0,59,10.0,4.6,N/A,Clear
2013-07-17 22:51:00,84.9,63,10.0,3.5,N/A,Clear
2013-07-17 23:51:00,84.9,65,10.0,5.8,N/A,Clear
2013-07-18 00:51:00,82.9,69,10.0,5.8,N/A,Clear
2013-07-18 01:51:00,82.0,71,10.0,6.9,N/A,Clear
2013-07-18 02:51:00,81.0,74,10.0,5.8,N/A,Clear
2013-07-18 03:51:00,80.1,76,10.0,4.6,N/A,Clear
2013-07-18 04:51:00,80.1,76,10.0,4.6,N/A,Clear
2013-07-18 05:51:00,79.0,79,10.0,3.5,N/A,Partly Cloudy
2013-07-18 06:51:00,81.0,74,10.0,4.6,N/A,Clear
2013-07-18 07:51:00,84.0,67,10.0,4.6,N/A,Clear
2013-07-18 08:51:00,88.0,59,10.0,6.9,N/A,Clear
2013-07-18 09:51:00,90.0,54,10.0,9.2,N/A,Partly Cloudy
2013-07-18 10:51:00,91.0,50,10.0,10.4,N/A,Scattered Clouds
2013-07-18 11:51:00,91.9,47,10.0,9.2,N/A,Partly Cloudy
2013-07-18 12:51:00,93.0,47,10.0,11.5,N/A,Partly Cloudy
2013-07-18 13:51:00,95.0,41,10.0,15.0,N/A,Partly Cloudy
2013-07-18 14:51:00,95.0,43,10.0,16.1,N/A,Scattered Clouds
2013-07-18 15:51:00,95.0,41,10.0,15.0,N/A,Scattered Clouds
2013-07-18 16:51:00,93.9,44,10.0,15.0,N/A,Scattered Clouds
2013-07-18 17:51:00,88.0,57,10.0,18.4,N/A,Thunderstorm
2013-07-18 18:51:00,87.1,57,10.0,10.4,N/A,Mostly Cloudy
2013-07-18 19:51:00,87.1,59,10.0,8.1,N/A,Mostly Cloudy
2013-07-18 20:51:00,86.0,63,10.0,8.1,N/A,Mostly Cloudy
2013-07-18 21:51:00,86.0,65,10.0,9.2,N/A,Partly Cloudy
2013-07-18 22:51:00,84.9,67,10.0,10.4,N/A,Clear
2013-07-18 23:51:00,84.0,69,10.0,9.2,N/A,Clear
2013-07-19 00:51:00,82.0,74,10.0,9.2,N/A,Clear
2013-07-19 01:51:00,82.0,71,10.0,9.2,N/A,Clear
2013-07-19 02:51:00,81.0,74,10.0,8.1,N/A,Clear
2013-07-19 03:51:00,81.0,72,10.0,9.2,N/A,Clear
2013-07-19 04:51:00,81.0,69,10.0,11.5,N/A,Clear
2013-07-19 05:51:00,80.1,71,8.0,6.9,N/A,Clear
2013-07-19 06:51:00,81.0,72,8.0,10.4,N/A,Clear
2013-07-19 07:51:00,82.9,67,10.0,12.7,N/A,Clear
2013-07-19 08:51:00,86.0,59,10.0,16.1,N/A,Clear
2013-07-19 09:51:00,89.1,53,10.0,15.0,N/A,Clear
2013-07-19 10:51:00,91.0,48,10.0,17.3,N/A,Clear
2013-07-19 11:51:00,93.9,44,10.0,19.6,N/A,Partly Cloudy
2013-07-19 12:51:00,95.0,41,10.0,13.8,N/A,Partly Cloudy
2013-07-19 13:51:00,96.1,37,10.0,18.4,N/A,Partly Cloudy
2013-07-19 14:51:00,96.1,37,10.0,18.4,N/A,Scattered Clouds
2013-07-19 15:51:00,96.1,38,10.0,18.4,N/A,Scattered Clouds
2013-07-19 16:51:00,96.1,38,10.0,23.0,N/A,Scattered Clouds
2013-07-19 17:51:00,93.9,40,10.0,19.6,N/A,Scattered Clouds
2013-07-19 18:51:00,93.0,42,10.0,19.6,N/A,Scattered Clouds
2013-07-19 19:51:00,90.0,46,10.0,16.1,N/A,Scattered Clouds
2013-07-19 20:51:00,89.1,48,10.0,11.5,N/A,Scattered Clouds
2013-07-19 21:51:00,88.0,49,10.0,11.5,N/A,Mostly Cloudy
2013-07-19 22:51:00,77.0,78,10.0,15.0,0.00,Thunderstorm
2013-07-19 23:51:00,77.0,76,10.0,6.9,N/A,Overcast
2013-07-20 00:51:00,78.1,71,10.0,6.9,N/A,Mostly Cloudy
2013-07-20 01:51:00,77.0,74,10.0,9.2,N/A,Overcast
2013-07-20 02:51:00,75.9,76,10.0,6.9,N/A,Mostly Cloudy
2013-07-20 03:51:00,75.0,79,10.0,4.6,N/A,Mostly Cloudy
2013-07-20 04:51:00,73.9,79,10.0,6.9,N/A,Partly Cloudy
2013-07-20 05:51:00,73.0,76,10.0,6.9,N/A,Scattered Clouds
2013-07-20 06:51:00,73.9,71,10.0,6.9,N/A,Scattered Clouds
2013-07-20 07:51:00,77.0,62,10.0,4.6,N/A,Scattered Clouds
2013-07-20 08:51:00,80.1,58,10.0,Calm,N/A,Scattered Clouds
2013-07-20 09:51:00,82.0,51,10.0,4.6,N/A,Scattered Clouds
2013-07-20 10:51:00,84.0,43,10.0,8.1,N/A,Scattered Clouds
2013-07-20 11:51:00,84.9,41,10.0,4.6,N/A,Scattered Clouds
2013-07-20 12:51:00,87.1,39,10.0,3.5,N/A,Scattered Clouds
2013-07-20 13:51:00,86.0,40,10.0,3.5,N/A,Scattered Clouds
2013-07-20 14:51:00,84.0,43,10.0,9.2,N/A,Scattered Clouds
2013-07-20 15:51:00,86.0,40,10.0,6.9,N/A,Scattered Clouds
2013-07-20 16:51:00,86.0,40,10.0,9.2,N/A,Scattered Clouds
2013-07-20 17:51:00,84.0,43,10.0,10.4,N/A,Scattered Clouds
2013-07-20 18:51:00,82.9,42,10.0,10.4,N/A,Scattered Clouds
2013-07-20 19:51:00,82.0,44,10.0,10.4,N/A,Mostly Cloudy
2013-07-20 20:51:00,78.1,71,10.0,13.8,N/A,Mostly Cloudy
2013-07-20 21:51:00,75.0,82,10.0,8.1,0.00,Overcast
2013-07-20 22:51:00,73.0,87,10.0,9.2,0.00,Light Rain
2013-07-20 23:51:00,73.0,79,10.0,6.9,0.00,Mostly Cloudy
2013-07-21 00:51:00,73.0,76,10.0,8.1,N/A,Overcast
2013-07-21 01:51:00,73.0,73,10.0,5.8,N/A,Scattered Clouds
2013-07-21 02:51:00,73.0,71,10.0,4.6,N/A,Partly Cloudy
2013-07-21 03:51:00,72.0,68,10.0,4.6,N/A,Clear
2013-07-21 04:51:00,72.0,68,10.0,4.6,N/A,Partly Cloudy
2013-07-21 05:51:00,73.0,76,10.0,Calm,N/A,Scattered Clouds
2013-07-21 06:51:00,75.0,71,10.0,8.1,N/A,Mostly Cloudy
2013-07-21 07:51:00,77.0,69,10.0,9.2,N/A,Mostly Cloudy
2013-07-21 08:51:00,79.0,60,10.0,8.1,N/A,Mostly Cloudy
2013-07-21 09:51:00,80.1,47,10.0,8.1,N/A,Mostly Cloudy
2013-07-21 10:51:00,82.0,45,10.0,Calm,N/A,Mostly Cloudy
2013-07-21 11:51:00,84.9,40,10.0,5.8,N/A,Mostly Cloudy
2013-07-21 12:51:00,86.0,40,10.0,6.9,N/A,Scattered Clouds
2013-07-21 13:51:00,87.1,39,10.0,9.2,N/A,Mostly Cloudy
2013-07-21 14:51:00,89.1,38,10.0,5.8,N/A,Mostly Cloudy
2013-07-21 15:51:00,88.0,40,10.0,8.1,N/A,Mostly Cloudy
2013-07-21 16:51:00,88.0,43,10.0,15.0,N/A,Mostly Cloudy
2013-07-21 17:51:00,86.0,44,10.0,9.2,N/A,Mostly Cloudy
2013-07-21 18:51:00,84.9,51,10.0,11.5,N/A,Mostly Cloudy
2013-07-21 19:51:00,82.9,56,10.0,9.2,N/A,Overcast
2013-07-21 20:51:00,73.9,71,10.0,17.3,N/A,Overcast
2013-07-21 21:51:00,73.0,79,10.0,10.4,N/A,Overcast
2013-07-21 22:51:00,73.0,79,10.0,9.2,N/A,Overcast
2013-07-21 23:51:00,73.9,79,10.0,9.2,N/A,Overcast
2013-07-22 00:51:00,73.9,79,10.0,9.2,N/A,Overcast
2013-07-22 01:51:00,73.9,76,10.0,6.9,N/A,Overcast
2013-07-22 02:51:00,75.0,71,10.0,4.6,N/A,Overcast
2013-07-22 03:51:00,73.9,71,10.0,5.8,N/A,Overcast
2013-07-22 04:51:00,73.9,71,10.0,6.9,N/A,Mostly Cloudy
2013-07-22 05:51:00,72.0,76,10.0,3.5,N/A,Scattered Clouds
2013-07-22 06:51:00,72.0,78,10.0,4.6,N/A,Mostly Cloudy
2013-07-22 07:51:00,73.9,76,10.0,5.8,N/A,Scattered Clouds
2013-07-22 08:51:00,77.0,69,10.0,9.2,N/A,Scattered Clouds
2013-07-22 09:51:00,80.1,60,10.0,6.9,N/A,Scattered Clouds
2013-07-22 10:51:00,82.0,54,10.0,8.1,N/A,Scattered Clouds
2013-07-22 11:51:00,82.9,49,10.0,Calm,N/A,Partly Cloudy
2013-07-22 12:51:00,86.0,43,10.0,6.9,N/A,Scattered Clouds
2013-07-22 13:51:00,87.1,39,10.0,4.6,N/A,Partly Cloudy
2013-07-22 14:51:00,88.0,40,10.0,5.8,N/A,Scattered Clouds
2013-07-22 15:51:00,89.1,39,10.0,9.2,N/A,Scattered Clouds
2013-07-22 16:51:00,87.1,43,10.0,12.7,N/A,Scattered Clouds
2013-07-22 17:51:00,86.0,48,10.0,9.2,N/A,Scattered Clouds
2013-07-22 18:51:00,86.0,48,10.0,11.5,N/A,Scattered Clouds
2013-07-22 19:51:00,84.0,51,10.0,13.8,N/A,Mostly Cloudy
2013-07-22 20:51:00,82.0,56,10.0,9.2,N/A,Overcast
2013-07-22 21:51:00,81.0,58,10.0,6.9,N/A,Overcast
2013-07-22 22:51:00,81.0,60,10.0,4.6,N/A,Mostly Cloudy
2013-07-22 23:51:00,81.0,62,10.0,9.2,N/A,Mostly Cloudy
2013-07-23 00:51:00,73.0,66,10.0,12.7,N/A,Light Thunderstorms and Rain
2013-07-23 01:51:00,77.0,50,10.0,5.8,N/A,Mostly Cloudy
2013-07-23 02:51:00,75.0,57,10.0,5.8,N/A,Mostly Cloudy
2013-07-23 03:51:00,73.9,57,10.0,10.4,N/A,Mostly Cloudy
2013-07-23 04:51:00,70.0,73,10.0,6.9,N/A,Scattered Clouds
2013-07-23 05:51:00,69.1,78,10.0,11.5,N/A,Scattered Clouds
2013-07-23 06:51:00,71.1,73,10.0,8.1,N/A,Scattered Clouds
2013-07-23 07:51:00,72.0,68,10.0,6.9,N/A,Scattered Clouds
2013-07-23 08:51:00,75.0,64,10.0,10.4,N/A,Scattered Clouds
2013-07-23 09:51:00,78.1,60,10.0,8.1,N/A,Scattered Clouds
2013-07-23 10:51:00,75.0,64,10.0,13.8,N/A,Overcast
2013-07-23 11:51:00,78.1,56,10.0,10.4,N/A,Mostly Cloudy
2013-07-23 12:51:00,77.0,56,10.0,8.1,N/A,Mostly Cloudy
2013-07-23 13:51:00,77.0,52,10.0,5.8,N/A,Mostly Cloudy
2013-07-23 14:51:00,75.9,54,10.0,12.7,N/A,Mostly Cloudy
2013-07-23 15:51:00,75.9,54,10.0,18.4,N/A,Mostly Cloudy
2013-07-23 16:51:00,75.0,53,10.0,15.0,N/A,Mostly Cloudy
2013-07-23 17:51:00,70.0,61,10.0,18.4,N/A,Mostly Cloudy
2013-07-23 18:51:00,71.1,55,10.0,23.0,N/A,Scattered Clouds
2013-07-23 19:51:00,68.0,61,10.0,16.1,N/A,Scattered Clouds
2013-07-23 20:51:00,66.9,61,10.0,16.1,N/A,Scattered Clouds
2013-07-23 21:51:00,66.0,63,10.0,10.4,N/A,Partly Cloudy
2013-07-23 22:51:00,66.0,63,10.0,10.4,N/A,Scattered Clouds
2013-07-23 23:51:00,66.0,63,10.0,9.2,N/A,Scattered Clouds
2013-07-24 00:51:00,64.9,63,10.0,11.5,N/A,Scattered Clouds
2013-07-24 01:51:00,64.0,58,10.0,15.0,N/A,Partly Cloudy
2013-07-24 02:51:00,63.0,58,10.0,11.5,N/A,Partly Cloudy
2013-07-24 03:51:00,63.0,54,10.0,13.8,N/A,Clear
2013-07-24 04:51:00,63.0,58,10.0,15.0,N/A,Partly Cloudy
2013-07-24 05:51:00,62.1,60,10.0,10.4,N/A,Scattered Clouds
2013-07-24 06:51:00,64.0,56,10.0,10.4,N/A,Partly Cloudy
2013-07-24 07:51:00,64.9,54,10.0,12.7,N/A,Partly Cloudy
2013-07-24 08:51:00,66.0,52,10.0,13.8,N/A,Scattered Clouds
2013-07-24 09:51:00,68.0,49,10.0,12.7,N/A,Partly Cloudy
2013-07-24 10:51:00,69.1,47,10.0,12.7,N/A,Partly Cloudy
2013-07-24 11:51:00,70.0,46,10.0,13.8,N/A,Scattered Clouds
2013-07-24 12:51:00,70.0,46,10.0,11.5,N/A,Scattered Clouds
2013-07-24 13:51:00,72.0,41,10.0,12.7,N/A,Scattered Clouds
2013-07-24 14:51:00,72.0,41,10.0,11.5,N/A,Mostly Cloudy
2013-07-24 15:51:00,71.1,42,10.0,15.0,N/A,Mostly Cloudy
2013-07-24 16:51:00,71.1,44,10.0,10.4,N/A,Mostly Cloudy
2013-07-24 17:51:00,71.1,47,10.0,11.5,N/A,Mostly Cloudy
2013-07-24 18:51:00,69.1,47,10.0,12.7,N/A,Mostly Cloudy
2013-07-24 19:51:00,68.0,50,10.0,9.2,N/A,Scattered Clouds
2013-07-24 20:51:00,66.0,54,10.0,6.9,N/A,Scattered Clouds
2013-07-24 21:51:00,66.0,52,10.0,5.8,N/A,Partly Cloudy
2013-07-24 22:51:00,64.9,52,10.0,4.6,N/A,Partly Cloudy
2013-07-24 23:51:00,64.9,54,10.0,Calm,N/A,Clear
2013-07-25 00:51:00,64.0,58,10.0,Calm,N/A,Clear
2013-07-25 01:51:00,61.0,67,10.0,3.5,N/A,Clear
2013-07-25 02:51:00,60.1,69,10.0,Calm,N/A,Clear
2013-07-25 03:51:00,59.0,75,10.0,3.5,N/A,Clear
2013-07-25 04:51:00,57.9,78,10.0,4.6,N/A,Clear
2013-07-25 05:51:00,59.0,78,10.0,Calm,N/A,Scattered Clouds
2013-07-25 06:51:00,61.0,72,10.0,Calm,N/A,Scattered Clouds
2013-07-25 07:51:00,66.0,60,10.0,4.6,N/A,Scattered Clouds
2013-07-25 08:51:00,70.0,55,10.0,3.5,N/A,Partly Cloudy
2013-07-25 09:51:00,71.1,49,10.0,Calm,N/A,Partly Cloudy
2013-07-25 10:51:00,73.9,43,10.0,Calm,N/A,Partly Cloudy
2013-07-25 11:51:00,75.9,38,10.0,Calm,N/A,Scattered Clouds
2013-07-25 12:51:00,78.1,36,10.0,Calm,N/A,Scattered Clouds
2013-07-25 13:51:00,79.0,34,10.0,6.9,N/A,Scattered Clouds
2013-07-25 14:51:00,79.0,35,10.0,4.6,N/A,Scattered Clouds
2013-07-25 15:51:00,80.1,38,10.0,9.2,N/A,Scattered Clouds
2013-07-25 16:51:00,79.0,36,10.0,4.6,N/A,Mostly Cloudy
2013-07-25 17:51:00,80.1,36,10.0,3.5,N/A,Mostly Cloudy
2013-07-25 18:51:00,79.0,39,10.0,5.8,N/A,Mostly Cloudy
2013-07-25 19:51:00,77.0,42,10.0,5.8,N/A,Mostly Cloudy
2013-07-25 20:51:00,75.0,48,10.0,6.9,N/A,Mostly Cloudy
2013-07-25 21:51:00,73.9,52,10.0,5.8,N/A,Overcast
2013-07-25 22:51:00,73.9,52,10.0,6.9,N/A,Overcast
2013-07-25 23:51:00,72.0,55,10.0,6.9,N/A,Mostly Cloudy
2013-07-26 00:51:00,71.1,55,10.0,8.1,N/A,Mostly Cloudy
2013-07-26 01:51:00,70.0,57,10.0,6.9,N/A,Mostly Cloudy
2013-07-26 02:51:00,70.0,59,10.0,9.2,N/A,Overcast
2013-07-26 03:51:00,70.0,59,10.0,8.1,N/A,Overcast
2013-07-26 04:51:00,69.1,58,10.0,6.9,N/A,Overcast
2013-07-26 05:51:00,69.1,57,10.0,6.9,N/A,Overcast
2013-07-26 06:51:00,66.9,68,10.0,6.9,0.01,Light Rain
2013-07-26 07:51:00,66.9,68,10.0,6.9,N/A,Overcast
2013-07-26 08:51:00,68.0,65,10.0,6.9,N/A,Overcast
2013-07-26 09:51:00,69.1,63,10.0,10.4,N/A,Overcast
2013-07-26 10:51:00,71.1,59,10.0,10.4,N/A,Overcast
2013-07-26 11:51:00,71.1,61,10.0,16.1,N/A,Overcast
2013-07-26 12:51:00,71.1,63,10.0,13.8,N/A,Overcast
2013-07-26 13:51:00,71.1,63,10.0,19.6,0.00,Overcast
2013-07-26 14:51:00,73.9,55,10.0,16.1,N/A,Overcast
2013-07-26 15:51:00,72.0,64,10.0,17.3,N/A,Overcast
2013-07-26 16:51:00,72.0,66,10.0,13.8,N/A,Overcast
2013-07-26 17:51:00,71.1,68,10.0,12.7,N/A,Overcast
2013-07-26 18:51:00,70.0,76,10.0,10.4,N/A,Overcast
2013-07-26 19:51:00,70.0,78,10.0,6.9,N/A,Overcast
2013-07-26 20:51:00,70.0,78,10.0,9.2,N/A,Mostly Cloudy
